ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen
450718964,despar54,Capres Dahlan Iskan blusukan ke Pasar di Sumut Angkat Pete @AtapMiring @Cozy_Dark @GalihKusuma @MandryGary @bangadlin @LellyKustiandi @GA17B,9/2/2013 16:23,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
-1014082827,despar54,Capres Dahlan Iskan blusukan ke Pasar di Sumut Angkat Pete @bertus_Aryadavi @gunawanaris88 @Mbi_Lung @masbedjo @WIROSaBles @helmikamaruddin,9/2/2013 16:24,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
-1416425193,WIROSaBles,"cari muka@despar54: Capres Dahlan Iskan blusukan @bertus_Aryadavi @gunawanaris88 @Mbi_Lung @masbedjo @helmikamaruddin""",9/2/2013 16:25,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",---------♥_♥----------,0
1829660266,Khoiri_yay45,RT @despar54: Capres Dahlan Iskan blusukan ke Pasar di Sumut Angkat Pete @bertus_Aryadavi @gunawanaris88 @Mbi_Lung @masbedjo @WIROSaBles @h…,9/2/2013 16:27,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
276695603,suhartows,Satriyo piningit adl pasangan capres Jokowi - Prananda -- so pasti --,9/2/2013 16:54,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Semarang,0
443937955,Mbi_Lung,Biasanya sih habis nyapu NGAMEN dia @iskan_dahlan◄- @despar54:#Capres Dahlan @HelmiHelmimoze@herilatief @WIROSaBles @helmikamaruddin @Him_NK,9/2/2013 17:10,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",,0
1143671732,WIROSaBles,"bar ngamen trus parkir@Mbi_Lung: Biasanya sih  @iskan_dahlan◄- @despar54:#Capres Dahlan @HelmiHelmimoze@herilatief@helmikamaruddin @Him_NK""",9/2/2013 17:13,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",---------♥_♥----------,0
581430560,InfoCapres,RT @WIROSaBles: bar ngamen trus parkir@Mbi_Lung: Biasanya sih  @iskan_dahlan◄- @despar54:#Capres Dahlan @HelmiHelmimoze@herilatief@helmikam…,9/2/2013 17:34,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,0
-1788487888,Yanri_Yanri,"Geng JK bukan PDIP. Malah JK itu dulu berkhianat pada Presiden Megawati, mundur dari kabinet lalu merapat ke mantan Menko polkam SBY",9/2/2013 17:47,Megawati,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jambi,0
1372282740,SBYhudoyonoRI,"RT @Yanri_Yanri: Geng JK bukan PDIP. Malah JK itu dulu berkhianat pada Presiden Megawati, mundur dari kabinet lalu merapat ke mantan Menko …",9/2/2013 18:50,Megawati,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
-1923271080,Politikhangat,Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...,9/2/2013 19:34,Wiranto,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,1
-1650896387,Atdtya,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...,9/2/2013 19:42,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",hatimu,1
2131417359,IsranNoorid,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...,9/2/2013 19:43,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1
151523499,jendralajaib,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...,9/2/2013 19:45,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Disana Disini Disitu,1
2132414354,KujangSangata,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...,9/2/2013 19:46,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1
828978834,EmikoLewczyk,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...,9/2/2013 19:51,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",jakarta,1
2058526880,wirantoRI,RT @Politikhangat: Deklarasi capres Wiranto-HT tingkatkan keterpilihan Hanura: Deklarasi pasangan calon presiden (Capres) Partai Hanura...,9/2/2013 20:00,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1
2128907964,UMMinfo,#PesmabaUMM akan dibuka oleh KAPOLDA Jawa Timur Irjen Pol Unggung Cahyono dan Stadium General oleh mantan Wakil Presiden Jusuf Kalla,9/5/2013 5:32,JK,web,"Malang, Indonesia",0
227311620,anabafifi,"Hasil pencarian Google diantara para tokoh #capres, dahlan iskan menempati angka tertinggi (4.6 jt) @iskan_dahlan @DahlanIskanNote",9/5/2013 6:51,Dahlan,web,BSD City Serpong,1
-461765400,InfoCapres,"RT @anabafifi: Hasil pencarian Google diantara para tokoh #capres, dahlan iskan menempati angka tertinggi (4.6 jt) @iskan_dahlan @DahlanIsk...",9/5/2013 6:56,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1
-2072361451,despar54,"Survey INES: Capres Prabowo 34,6% ungguli Jokowi cuma 21,4% @satriopanilih @KodratArief  @atok_ito @4R13L_04 @1sinner1 @alam354 @alankomar_",9/5/2013 9:15,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
-61128435,despar54,"Survey INES: Capres Prabowo 34,6% ungguli Jokowi cuma 21,4% @bertus_Aryadavi @Banawa2 @krasn4y4  @KISSMIYANTO @jadulfe78 @PapaPras @Him_NK",9/5/2013 9:17,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
-458650341,despar54,"Survey INES: Capres Prabowo 34,6% ungguli Jokowi cuma 21,4% @kuntoyotoyo @Pemuda_Depok @stone_cobain @masani2001 @masbedjo @eddies_song",9/5/2013 9:18,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
-757896796,despar54,"Survey INES: Capres Prabowo 34,6% ungguli Jokowi cuma 21,4% @SantiYustika @Sarah_Pnd @caszt  @lhakimR @RandenJoe @cha9iya @KalongMbengi",9/5/2013 9:19,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
-372655511,Pemuda_Depok,"RT @despar54: Survey INES: Capres Prabowo 34,6% ungguli Jokowi cuma 21,4% @kuntoyotoyo @Pemuda_Depok @stone_cobain @masani2001 @masbedjo @e…",9/5/2013 9:19,Prabowo,web,#PBBYIMforPRESIDEN2014,0
-250115675,vanroem,Wuihhh... Seirus cuyyy? RT @azirmaop: Selamat kpda @Muhajiraja yg terpilih sbg Ketua TIM KHUSUS Pemenangan Capres Prabowo di Aceh.,9/5/2013 10:22,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Entikong, Kalimantan Barat",0
1973463900,tm_rezza,RT @azirmaop: Selamat kpda @Muhajiraja yg terpilih sbg Ketua TIM KHUSUS Pemenangan Capres Prabowo di Aceh.,9/5/2013 10:34,Prabowo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","Banda Aceh, Indonesia",0
-1555612196,Timbulbutar2,"Nah teringat pada capres Mahfud MD ""@JakartaByTrain: sayangnya MK menolak pengujian penghinaan baik di KUHP dan juga UU ITE #benhan""",9/5/2013 11:26,Mahfud,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Indonesia,0
1177061391,dahlanis_gresik,"Rt @anabafifi: Hsl pencarian Google diantara para tokoh #capres, dahlan iskan tempati angka tertinggi (4.6 jt) @iskan_dahlan #demiindonesia",9/5/2013 13:16,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gresik,1
1221633042,zul_azh,"@effendi1940 atau sebaliknya, Yusril Presiden, Mahfud wakil. Berunding ajalah mana yg baik.",9/5/2013 13:17,Mahfud,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Pekanbaru, Riau, Indonesia.",0
-1424527123,InfoCapres,"RT @dahlanis_gresik: Rt @anabafifi: Hsl pencarian Google diantara para tokoh #capres, dahlan iskan tempati angka tertinggi (4.6 jt) @iskan_...",9/5/2013 13:30,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1
-2049988820,kasanmulyono,"RT @dahlanis_gresik: Rt @anabafifi: Hsl pencarian Google diantara para tokoh #capres, dahlan iskan tempati angka tertinggi (4.6 jt) @iskan_...",9/5/2013 14:23,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>","Sumbawa, Indonesia",1
-1386152186,despar54,"Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  @IMaretina @Tearieeror @caszt @eddies_song @muhiddinmi @eddiewijaya26",9/5/2013 15:57,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
128766467,despar54,"Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  @MyBesar @mbahnyakorakora @Askar2308 @MasWiin @TohAlmansur @yusri_albima",9/5/2013 15:58,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
-826824838,despar54,"Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  @PapaPras @ChandraTjhen @stone_cobain @J4j4nk @jaguar_hartono @henrisalim1",9/5/2013 15:58,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
1825368208,despar54,"Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  @kolo_ijo @cha9iya @WIROSaBles @gunawanaris88 @Mbi_Lung @MargieMDL",9/5/2013 16:01,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Jakarta,0
1559845578,MasWiin,"INES MONICA yah..""@despar54: Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokow @MyBesar @mbahnyakorakora @TohAlmansur @yusri_albima",9/5/2013 16:02,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",,-1
-948975273,surveitainment,"RT @despar54: Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  @kolo_ijo @cha9iya @WIROSaBles @gunawanaris88 @Mbi_Lung @Marg…",9/5/2013 16:02,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
1398642280,KodratArief,"Yg disurvey punya kta garinda ya aja menang ! ""@despar54: Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24% @kolo_ijo """,9/5/2013 16:11,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Cisarua Bogor Indonesia,-1
329000531,TuitSemarang,"#TuitSemarang Siap Maju Presiden, Mahfud MD Tunggu Keputusan PKB Pasca Pileg #Semarang #Tuit",9/5/2013 16:26,Mahfud,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",Regional Semarang,0
1103007924,TuitIndonesia,"#TuitIndonesia Siap Maju Presiden, Mahfud MD Tunggu Keputusan PKB Pasca Pileg #Indonesia #Tuit",9/5/2013 16:30,Mahfud,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",Sosial Media Indonesia,0
1032232353,KujangSangata,"RT @despar54: Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  @MyBesar @mbahnyakorakora @Askar2308 @MasWiin @TohAlmansur @y…",9/5/2013 16:33,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
524213351,KujangSangata,"RT @despar54: Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  @PapaPras @ChandraTjhen @stone_cobain @J4j4nk @jaguar_hartono…",9/5/2013 16:33,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,0
1359515337,surveitainment,"RT @KodratArief: Yg disurvey punya kta garinda ya aja menang ! ""@despar54: Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24% @...",9/5/2013 16:35,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
-1529764299,surveitainment,"RT @MasWiin: INES MONICA yah..""@despar54: Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokow @MyBesar @mbahnyakorakora @TohAlmansur ...",9/5/2013 16:35,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
23856139,ncuhi_bona,"Rekor prtama buat S.kel joonnn @bututrock: @ncuhi_bona edyann RT @KotaSMG: #beritaSMG Siap Maju Presiden, Mahfud MD",9/5/2013 17:00,Mahfud,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",semarang,0
-26010007,suratmanTHR,Jokowie ga boleh atau dilarang nyaloni jadi PRESIDEN  prabowo yg melarang .. Kenapa maaaassss ... takut kegusur yaaaa...???,9/5/2013 17:15,Prabowo,web,betawie,-1
785157809,ShamMoriggan,"Siap Maju Presiden, Mahfud MD Tunggu Keputusan PKB Pasca Pileg",9/5/2013 17:29,Mahfud,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Purwokerto,0
-1741443389,IMaretina,"RT @despar54: Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  @IMaretina @Tearieeror @caszt @eddies_song @muhiddinmi @eddie…",9/5/2013 23:38,Prabowo,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Media Global Televisi,0
-1301862729,andrinof_a_ch,"Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: @CIRUS_SG",9/5/2013 23:41,Prabowo,web,Jakarta & Kalimantan,-1
505766275,KBolet,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ...",9/5/2013 23:45,Prabowo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jabar,-1
1557851499,wibag,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ...",9/5/2013 23:51,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jawa,-1
756905264,KujangSangata,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ...",9/5/2013 23:55,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
-1909025064,surveitainment,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ...",9/5/2013 23:55,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
890121898,kuntoadji,"Survey ""INUL""?@andrinof_a_ch: Pake metode acak apa nich?Acak-acakan @despar54 Survey ""INES""Capres Prabowo unggul 36% dr Jokowi 24% @CIRUS_SG",9/5/2013 23:59,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Milano,-1
2084185654,sapirabela,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ...",9/6/2013 0:01,Prabowo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jakarta - Bandung,-1
226514952,PS_SumSel,"RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%  Cc: ...",9/6/2013 0:06,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Sumatera Selatan,-1
1721455372,paringwaluyo,"Lol RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 36% dr Jokowi 24%",9/6/2013 1:09,Prabowo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Jakarta,-1
472118978,B_Hendratmo1,Parpol koalisi yg kompak korupsinya ? Kenapa beli Pesawat Presiden jk bsa SEWA dari Garuda Ind? @harunburniat @Vie_Kumalasari @SBYudhoyono,9/6/2013 1:19,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Jakarta, Indonesia",0
-417155994,KujangSangata,"RT @paringwaluyo: Lol RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 3...",9/6/2013 1:35,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
1173168114,surveitainment,"RT @paringwaluyo: Lol RT @andrinof_a_ch: Pake metode acak apa nich? Acak-acakan??? @despar54 Lembaga Survey ""INES"": Capres Prabowo unggul 3...",9/6/2013 1:35,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
-1064267926,mamipopz,kepedean deh @RadioElshinta: Mantan wakil presiden Jusuf Kalla mengaku tidak ada hambatan serius bagi dirinya untuk duet dengan Jokowi pada,9/6/2013 2:32,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bandung - Jakarta,-1
-134929597,MuhammadEfraja7,besok ada pak mantan wakil presiden jusuf kalla di UMM pembukaan pesmaba.... salah satu tokoh favoritku.,9/6/2013 3:29,JK,web,medan-tangerang-jakarta-malang,1
-192463641,Tersingkap2,"Jokowi mmg bagus tp blm ckup bgus untuk jdi capres, prabowo g bagus jg, lbih dukung Jusuf kalla buat ngecapres",9/6/2013 8:15,Prabowo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nusantara,0
-936673438,blontankpoer,"kalau capres Gita Wirjawan, cawapres Prabowo, kan jelas lucu. atau capres Dahlan Iskan cawapres Ani Yudhoyono. piye? pokoke jangan Jokowi",9/6/2013 11:49,Dahlan,web,"ÜT: -7.544538,110.789063mbm sr",0
-2128243,yossysuparyo,"RT @blontankpoer: kalau capres Gita Wirjawan, cawapres Prabowo, kan jelas lucu. atau capres Dahlan Iskan cawapres Ani Yudhoyono. piye? poko…",9/6/2013 11:50,Dahlan,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",@berkohpwt dan @desagentasari,0
1896920893,trisnoss,"Yoi :)) ""@blontankpoer: capres Gita Wirjawan, cawapres Prabowo, atau capres Dahlan Iskan cawapres Ani Yudhoyono. piye? pokoke jangan Jokowi""",9/6/2013 11:56,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tucholskystrasse, Berlin",0
462289845,wedangteh,"RT @trisnoss: Yoi :)) ""@blontankpoer: capres Gita Wirjawan, cawapres Prabowo, atau capres Dahlan Iskan cawapres Ani Yudhoyono. piye? pokoke…",9/6/2013 11:59,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Semarang,0
256495002,budifrans,Demo tolak MissWorld tapi bawa spanduk Capres Wiranto...piye jal,9/6/2013 14:28,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Alam Raya,-1
-95954073,jendralajaib,RT @budifrans: Demo tolak MissWorld tapi bawa spanduk Capres Wiranto...piye jal,9/6/2013 14:31,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Disana Disini Disitu,-1
-689149196,EmikoLewczyk,RT @budifrans: Demo tolak MissWorld tapi bawa spanduk Capres Wiranto...piye jal,9/6/2013 14:42,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",jakarta,-1
-820572878,wirantoRI,RT @budifrans: Demo tolak MissWorld tapi bawa spanduk Capres Wiranto...piye jal,9/6/2013 15:02,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
1818681598,NurBugis,spanduk Capres Wiranto - HT @HANURA sudh terbesebar di Kota Makassar.Insya ALLOH Tinggal menunggu waktu tuk capres @Rhoma_For_RI_1,9/6/2013 15:25,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Makassar,0
-1242192914,EmikoLewczyk,RT @NurBugis: spanduk Capres Wiranto - HT @HANURA sudh terbesebar di Kota Makassar.Insya ALLOH Tinggal menunggu waktu tuk capres @Rhoma_For…,9/6/2013 15:42,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",jakarta,0
1201539731,warungsego,Jd kmaren fpi demo ke mnc buat nolak capres wiranto-Hary tanoe. tp itu pasti dg maksud menciptakan simpati org thdp psgn tsb,9/6/2013 15:46,Wiranto,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","�T: -7.44512,112.7065",-1
-1844163426,Atdtya,RT @warungsego: Jd kmaren fpi demo ke mnc buat nolak capres wiranto-Hary tanoe. tp itu pasti dg maksud menciptakan simpati org thdp psgn tsb,9/6/2013 15:47,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",hatimu,-1
1508738953,EmikoLewczyk,RT @warungsego: Jd kmaren fpi demo ke mnc buat nolak capres wiranto-Hary tanoe. tp itu pasti dg maksud menciptakan simpati org thdp psgn tsb,9/6/2013 15:48,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",jakarta,-1
-688726684,jendralajaib,RT @warungsego: Jd kmaren fpi demo ke mnc buat nolak capres wiranto-Hary tanoe. tp itu pasti dg maksud menciptakan simpati org thdp psgn tsb,9/6/2013 15:57,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Disana Disini Disitu,-1
920851303,wirantoRI,RT @warungsego: Jd kmaren fpi demo ke mnc buat nolak capres wiranto-Hary tanoe. tp itu pasti dg maksud menciptakan simpati org thdp psgn tsb,9/6/2013 15:59,Wiranto,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1
2096648907,muh_aditya27,"Capres mahfud md, cawapres jokowi... dijamin makmur",9/6/2013 17:04,Mahfud,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bandung,1
